station,date,report_type,source,hourlydewpointtemperature,hourlyprecipitation,hourlypressurechange,hourlyrelativehumidity,hourlyvisibility,hourlywindspeed,date_time,precipitation_lag_3h,precipitation_ma_24h,precipitation_ma_5d
USW00093862,2019-01-04T11:17:00,FM-16,343.0,42.0,0.0,0.04,86.0,1.50,9.0,2019-01-04 05:17:00-06:00,0.00,0.022500000000000003,0.0475
USW00093862,2019-01-04T11:51:00,FM-16,343.0,43.0,0.0,0.04,87.0,1.50,10.0,2019-01-04 05:51:00-06:00,0.00,0.015,0.0475
USW00093862,2019-01-04T11:53:00,FM-15,343.0,42.0,0.0,0.04,86.0,1.50,11.0,2019-01-04 05:53:00-06:00,0.00,0.0075,0.0475
USW00093862,2019-01-04T12:00:00,FM-16,343.0,42.0,0.0,0.04,86.0,4.00,9.0,2019-01-04 06:00:00-06:00,0.00,0.0,0.0475
USW00093862,2019-01-04T12:13:00,FM-16,343.0,41.0,0.0,0.04,83.0,4.00,13.0,2019-01-04 06:13:00-06:00,0.00,0.0,0.0475
USW00093862,2019-01-04T12:24:00,FM-16,343.0,41.0,0.0,0.04,83.0,4.00,10.0,2019-01-04 06:24:00-06:00,T,0.0,0.04741666666666667
USW00093862,2019-01-04T12:33:00,FM-16,343.0,40.0,0.0,0.04,79.0,4.00,15.0,2019-01-04 06:33:00-06:00,T,0.0,0.04708333333333334
USW00093862,2019-01-04T12:44:00,FM-16,343.0,41.0,0.0,0.04,86.0,4.00,13.0,2019-01-04 06:44:00-06:00,T,0.0,0.04675
USW00093862,2019-01-04T12:53:00,FM-15,343.0,41.0,0.01,0.04,86.0,4.00,9.0,2019-01-04 06:53:00-06:00,T,0.0004166666666666667,0.0465
USW00093862,2019-01-04T13:43:00,FM-16,343.0,41.0,0.01,0.04,86.0,3.00,11.0,2019-01-04 07:43:00-06:00,T,0.0008333333333333334,0.04625
USW00093862,2019-01-04T13:53:00,FM-15,343.0,40.0,0.0,0.04,79.0,3.00,14.0,2019-01-04 07:53:00-06:00,T,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T14:09:00,FM-16,343.0,40.0,0.0,0.04,79.0,5.00,10.0,2019-01-04 08:09:00-06:00,0.01,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T14:31:00,FM-16,343.0,41.0,0.0,0.04,86.0,5.00,11.0,2019-01-04 08:31:00-06:00,0.01,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T14:53:00,FM-15,343.0,41.0,0.0,0.04,86.0,5.00,10.0,2019-01-04 08:53:00-06:00,T,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T15:53:00,FM-15,343.0,41.0,0.0,0.04,86.0,4.00,10.0,2019-01-04 09:53:00-06:00,T,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T16:44:00,FM-16,343.0,40.0,0.0,0.04,83.0,5.00,11.0,2019-01-04 10:44:00-06:00,T,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T16:53:00,FM-15,343.0,40.0,0.0,0.04,83.0,5.00,9.0,2019-01-04 10:53:00-06:00,0.00,0.0008333333333333334,0.04616666666666667
USW00093862,2019-01-04T17:27:00,FM-16,343.0,40.0,0.0,0.04,83.0,5.00,10.0,2019-01-04 11:27:00-06:00,0.00,0.0008333333333333334,0.04583333333333333
USW00093862,2019-01-04T17:53:00,FM-15,343.0,40.0,0.0,0.04,85.0,5.00,8.0,2019-01-04 11:53:00-06:00,0.00,0.0008333333333333334,0.0455
USW00093862,2019-01-04T18:41:00,FM-16,343.0,41.0,0.0,0.04,89.0,5.00,8.0,2019-01-04 12:41:00-06:00,0.00,0.0008333333333333334,0.04475
USW00093862,2019-01-04T18:53:00,FM-15,343.0,41.0,0.0,0.04,89.0,5.00,7.0,2019-01-04 12:53:00-06:00,0.00,0.0008333333333333334,0.044
USW00093862,2019-01-04T19:53:00,FM-15,343.0,41.0,0.02,0.04,89.0,3.00,5.0,2019-01-04 13:53:00-06:00,0.00,0.0016666666666666668,0.043416666666666666
USW00093862,2019-01-04T20:28:00,FM-16,343.0,41.0,0.02,0.04,89.0,3.00,8.0,2019-01-04 14:28:00-06:00,0.00,0.0025,0.04283333333333333
USW00093862,2019-01-04T20:39:00,FM-16,343.0,41.0,0.02,0.04,89.0,3.00,6.0,2019-01-04 14:39:00-06:00,0.00,0.0033333333333333335,0.04225
USW00093862,2019-01-04T20:46:00,FM-16,343.0,40.0,0.02,0.04,85.0,3.00,7.0,2019-01-04 14:46:00-06:00,0.02,0.004166666666666667,0.04133333333333333
USW00093862,2019-01-04T20:51:00,FM-16,343.0,39.0,0.02,0.04,81.0,3.00,5.0,2019-01-04 14:51:00-06:00,0.02,0.005,0.04041666666666667
USW00093862,2019-01-04T20:53:00,FM-15,343.0,40.0,0.0,0.09,85.0,3.00,8.0,2019-01-04 14:53:00-06:00,0.02,0.005,0.03933333333333334
USW00093862,2019-01-04T21:51:00,FM-16,343.0,39.0,0.0,0.09,87.0,5.00,6.0,2019-01-04 15:51:00-06:00,0.02,0.005,0.03833333333333334
USW00093862,2019-01-04T21:53:00,FM-15,343.0,40.0,0.0,0.09,89.0,5.00,9.0,2019-01-04 15:53:00-06:00,0.02,0.005,0.037333333333333336
USW00093862,2019-01-04T22:18:00,FM-16,343.0,39.0,0.0,0.09,86.0,5.00,6.0,2019-01-04 16:18:00-06:00,0.00,0.005,0.036583333333333336
USW00093862,2019-01-04T22:53:00,FM-15,343.0,39.0,0.0,0.09,86.0,5.00,5.0,2019-01-04 16:53:00-06:00,0.00,0.005,0.03583333333333334
USW00093862,2019-01-04T23:53:00,FM-15,343.0,38.0,0.0,0.03,85.0,5.00,5.0,2019-01-04 17:53:00-06:00,0.00,0.005,0.035083333333333334
USW00093862,2019-01-05T00:00:00,SOD,343.0,38.0,0.0,0.03,85.0,5.00,5.0,2019-01-04 18:00:00-06:00,0.00,0.004583333333333334,0.034333333333333334
USW00093862,2019-01-05T00:53:00,FM-15,343.0,37.0,0.0,0.03,89.0,5.00,0.0,2019-01-04 18:53:00-06:00,0.00,0.004166666666666667,0.03358333333333333
USW00093862,2019-01-05T01:53:00,FM-15,343.0,36.0,0.0,0.03,89.0,5.00,0.0,2019-01-04 19:53:00-06:00,0.00,0.004166666666666667,0.03283333333333333
USW00093862,2019-01-05T02:44:00,FM-16,343.0,36.0,0.0,0.03,89.0,5.00,6.0,2019-01-04 20:44:00-06:00,0.00,0.004166666666666667,0.03208333333333333
USW00093862,2019-01-05T02:51:00,FM-16,343.0,37.0,0.0,0.03,93.0,5.00,6.0,2019-01-04 20:51:00-06:00,0.00,0.004166666666666667,0.030999999999999996
USW00093862,2019-01-05T02:53:00,FM-15,343.0,37.0,0.0,0.06,89.0,5.00,6.0,2019-01-04 20:53:00-06:00,0.00,0.004166666666666667,0.029916666666666664
USW00093862,2019-01-05T03:53:00,FM-15,343.0,39.0,0.0,0.06,93.0,5.00,6.0,2019-01-04 21:53:00-06:00,0.00,0.004166666666666667,0.028833333333333332
USW00093862,2019-01-05T04:53:00,FM-15,343.0,39.0,0.0,0.06,89.0,5.00,7.0,2019-01-04 22:53:00-06:00,0.00,0.004166666666666667,0.02783333333333333
USW00093862,2019-01-05T05:51:00,FM-16,343.0,39.0,0.0,0.06,87.0,2.50,5.0,2019-01-04 23:51:00-06:00,0.00,0.004166666666666667,0.02683333333333333
USW00093862,2019-01-05T05:53:00,FM-15,343.0,39.0,0.0,0.04,89.0,2.50,5.0,2019-01-04 23:53:00-06:00,0.00,0.004166666666666667,0.026083333333333333
USW00093862,2019-01-05T06:00:00,FM-16,343.0,39.0,0.0,0.04,89.0,2.50,5.0,2019-01-05 00:00:00-06:00,0.00,0.004166666666666667,0.025333333333333333
USW00093862,2019-01-05T06:08:00,FM-16,343.0,39.0,0.0,0.04,89.0,2.00,5.0,2019-01-05 00:08:00-06:00,0.00,0.004166666666666667,0.024583333333333332
USW00093862,2019-01-05T06:53:00,FM-15,343.0,39.0,0.0,0.04,89.0,2.00,3.0,2019-01-05 00:53:00-06:00,0.00,0.004166666666666667,0.02383333333333333
USW00093862,2019-01-05T07:53:00,FM-15,343.0,39.0,0.0,0.04,89.0,2.00,8.0,2019-01-05 01:53:00-06:00,0.00,0.003333333333333334,0.023
USW00093862,2019-01-05T08:00:00,FM-16,343.0,39.0,0.0,0.04,89.0,3.00,9.0,2019-01-05 02:00:00-06:00,0.00,0.0025,0.022166666666666664
USW00093862,2019-01-05T08:53:00,FM-15,343.0,39.0,0.0,0.07,86.0,3.00,6.0,2019-01-05 02:53:00-06:00,0.00,0.0016666666666666668,0.021583333333333333
USW00093862,2019-01-05T09:11:00,FM-16,343.0,40.0,0.0,0.07,89.0,2.50,3.0,2019-01-05 03:11:00-06:00,0.00,0.0008333333333333334,0.021
USW00093862,2019-01-05T09:53:00,FM-15,343.0,40.0,0.0,0.07,83.0,2.50,6.0,2019-01-05 03:53:00-06:00,0.00,0.0,0.020416666666666663
USW00093862,2019-01-05T10:00:00,FM-16,343.0,40.0,0.0,0.07,83.0,3.00,6.0,2019-01-05 04:00:00-06:00,0.00,0.0,0.020166666666666666
USW00093862,2019-01-05T10:42:00,FM-16,343.0,40.0,0.0,0.07,77.0,3.00,6.0,2019-01-05 04:42:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T10:53:00,FM-15,343.0,41.0,0.0,0.07,77.0,3.00,6.0,2019-01-05 04:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T11:09:00,FM-16,343.0,40.0,0.0,0.07,71.0,3.00,3.0,2019-01-05 05:09:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T11:53:00,FM-15,343.0,41.0,0.0,0.0,69.0,8.00,5.0,2019-01-05 05:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T12:53:00,FM-15,343.0,42.0,0.0,0.0,64.0,10.00,3.0,2019-01-05 06:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T13:53:00,FM-15,343.0,42.0,0.0,0.0,62.0,10.00,8.0,2019-01-05 07:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T14:53:00,FM-15,343.0,41.0,0.0,-0.01,55.0,10.00,0.0,2019-01-05 08:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T15:53:00,FM-15,343.0,42.0,0.0,-0.01,58.0,10.00,9.0,2019-01-05 09:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T16:53:00,FM-15,343.0,43.0,0.0,-0.01,67.0,10.00,0.0,2019-01-05 10:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T17:53:00,FM-15,343.0,42.0,0.0,0.03,77.0,10.00,0.0,2019-01-05 11:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T18:53:00,FM-15,343.0,42.0,0.0,0.03,83.0,10.00,0.0,2019-01-05 12:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T19:53:00,FM-15,343.0,41.0,0.0,0.03,86.0,10.00,0.0,2019-01-05 13:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T20:53:00,FM-15,343.0,40.0,0.0,0.0,92.0,10.00,0.0,2019-01-05 14:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T21:53:00,FM-15,343.0,39.0,0.0,0.0,93.0,10.00,0.0,2019-01-05 15:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T22:53:00,FM-15,343.0,38.0,0.0,0.0,89.0,10.00,0.0,2019-01-05 16:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-05T23:53:00,FM-15,343.0,38.0,0.0,0.01,93.0,10.00,0.0,2019-01-05 17:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-06T00:00:00,SOD,343.0,38.0,0.0,0.01,93.0,10.00,0.0,2019-01-05 18:00:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-06T00:53:00,FM-15,343.0,37.0,0.0,0.01,93.0,10.00,0.0,2019-01-05 18:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-06T01:53:00,FM-15,343.0,35.0,0.0,0.01,93.0,10.00,3.0,2019-01-05 19:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-06T02:53:00,FM-15,343.0,34.0,0.0,0.02,89.0,10.00,0.0,2019-01-05 20:53:00-06:00,0.00,0.0,0.019916666666666662
USW00093862,2019-01-06T03:53:00,FM-15,343.0,34.0,0.0,0.02,93.0,10.00,0.0,2019-01-05 21:53:00-06:00,0.00,0.0,0.019749999999999997
USW00093862,2019-01-06T04:53:00,FM-15,343.0,34.0,0.0,0.02,93.0,10.00,0.0,2019-01-05 22:53:00-06:00,0.00,0.0,0.01958333333333333
USW00093862,2019-01-06T05:53:00,FM-15,343.0,33.0,0.0,0.01,89.0,7.00,0.0,2019-01-05 23:53:00-06:00,0.00,0.0,0.019416666666666662
USW00093862,2019-01-06T06:53:00,FM-15,343.0,34.0,0.0,0.01,93.0,9.00,0.0,2019-01-06 00:53:00-06:00,0.00,0.0,0.019166666666666665
USW00093862,2019-01-06T07:53:00,FM-15,343.0,35.0,0.0,0.01,89.0,9.00,0.0,2019-01-06 01:53:00-06:00,0.00,0.0,0.019083333333333334
USW00093862,2019-01-06T08:53:00,FM-15,343.0,40.0,0.0,0.04,85.0,9.00,7.0,2019-01-06 02:53:00-06:00,0.00,0.0,0.019
USW00093862,2019-01-06T09:53:00,FM-15,343.0,43.0,0.0,0.04,77.0,7.00,6.0,2019-01-06 03:53:00-06:00,0.00,0.0,0.01891666666666667
USW00093862,2019-01-06T10:53:00,FM-15,343.0,44.0,0.0,0.04,65.0,10.00,0.0,2019-01-06 04:53:00-06:00,0.00,0.0,0.018166666666666664
USW00093862,2019-01-06T11:53:00,FM-15,343.0,45.0,0.0,-0.05,58.0,10.00,8.0,2019-01-06 05:53:00-06:00,0.00,0.0,0.017416666666666667
USW00093862,2019-01-06T12:53:00,FM-15,343.0,44.0,0.0,-0.05,52.0,10.00,6.0,2019-01-06 06:53:00-06:00,0.00,0.0,0.016666666666666666
USW00093862,2019-01-06T13:53:00,FM-15,343.0,43.0,0.0,-0.05,48.0,9.00,3.0,2019-01-06 07:53:00-06:00,0.00,0.0,0.015250000000000001
USW00093862,2019-01-06T14:53:00,FM-15,343.0,44.0,0.0,-0.04,48.0,10.00,7.0,2019-01-06 08:53:00-06:00,0.00,0.0,0.013833333333333335
USW00093862,2019-01-06T15:53:00,FM-15,343.0,44.0,0.0,-0.04,52.0,10.00,5.0,2019-01-06 09:53:00-06:00,0.00,0.0,0.012416666666666666
USW00093862,2019-01-06T16:53:00,FM-15,343.0,43.0,0.0,-0.04,53.0,10.00,6.0,2019-01-06 10:53:00-06:00,0.00,0.0,0.011000000000000001
USW00093862,2019-01-06T17:40:00,FM-16,343.0,43.0,0.0,-0.04,64.0,10.00,5.0,2019-01-06 11:40:00-06:00,0.00,0.0,0.010666666666666666
USW00093862,2019-01-06T17:53:00,FM-15,343.0,43.0,0.0,0.01,69.0,10.00,3.0,2019-01-06 11:53:00-06:00,0.00,0.0,0.010333333333333333
USW00093862,2019-01-06T18:53:00,FM-15,343.0,43.0,0.0,0.01,74.0,10.00,0.0,2019-01-06 12:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-06T19:53:00,FM-15,343.0,42.0,0.0,0.01,80.0,10.00,5.0,2019-01-06 13:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-06T20:53:00,FM-15,343.0,41.0,0.0,0.02,69.0,10.00,5.0,2019-01-06 14:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-06T21:53:00,FM-15,343.0,40.0,0.0,0.02,77.0,10.00,0.0,2019-01-06 15:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-06T22:53:00,FM-15,343.0,41.0,0.0,0.02,83.0,10.00,0.0,2019-01-06 16:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-06T23:53:00,FM-15,343.0,40.0,0.0,-0.04,83.0,10.00,7.0,2019-01-06 17:53:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-07T00:00:00,SOD,343.0,40.0,0.0,-0.04,83.0,10.00,7.0,2019-01-06 18:00:00-06:00,0.00,0.0,0.01
USW00093862,2019-01-07T00:53:00,FM-15,343.0,41.0,0.0,-0.04,80.0,10.00,6.0,2019-01-06 18:53:00-06:00,0.00,0.0,0.0085
USW00093862,2019-01-07T01:53:00,FM-15,343.0,40.0,0.0,-0.04,83.0,10.00,8.0,2019-01-06 19:53:00-06:00,0.00,0.0,0.007
USW00093862,2019-01-07T02:53:00,FM-15,343.0,40.0,0.0,0.0,83.0,10.00,6.0,2019-01-06 20:53:00-06:00,0.00,0.0,0.0055
USW00093862,2019-01-07T03:53:00,FM-15,343.0,40.0,0.0,0.0,79.0,10.00,5.0,2019-01-06 21:53:00-06:00,0.00,0.0,0.004
USW00093862,2019-01-07T04:53:00,FM-15,343.0,40.0,0.0,0.0,83.0,10.00,7.0,2019-01-06 22:53:00-06:00,0.00,0.0,0.0025000000000000005
USW00093862,2019-01-07T05:53:00,FM-15,343.0,40.0,0.0,0.01,85.0,10.00,8.0,2019-01-06 23:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T06:53:00,FM-15,343.0,38.0,0.0,0.01,89.0,10.00,6.0,2019-01-07 00:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T07:53:00,FM-15,343.0,41.0,0.0,0.01,83.0,10.00,9.0,2019-01-07 01:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T08:53:00,FM-15,343.0,44.0,0.0,0.04,80.0,10.00,9.0,2019-01-07 02:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T09:53:00,FM-15,343.0,46.0,0.0,0.04,72.0,10.00,8.0,2019-01-07 03:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T10:53:00,FM-15,343.0,49.0,0.0,0.04,69.0,10.00,13.0,2019-01-07 04:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T11:53:00,FM-15,343.0,50.0,0.0,-0.07,63.0,10.00,13.0,2019-01-07 05:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T12:53:00,FM-15,343.0,51.0,0.0,-0.07,59.0,10.00,11.0,2019-01-07 06:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T13:53:00,FM-15,343.0,51.0,0.0,-0.07,59.0,10.00,11.0,2019-01-07 07:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T14:53:00,FM-15,343.0,51.0,0.0,-0.03,61.0,10.00,10.0,2019-01-07 08:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T15:53:00,FM-15,343.0,50.0,0.0,-0.03,60.0,10.00,13.0,2019-01-07 09:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T16:53:00,FM-15,343.0,51.0,0.0,-0.03,65.0,10.00,13.0,2019-01-07 10:53:00-06:00,0.00,0.0,0.001
USW00093862,2019-01-07T17:53:00,FM-15,343.0,52.0,0.01,-0.01,72.0,7.00,10.0,2019-01-07 11:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T18:53:00,FM-15,343.0,52.0,0.0,-0.01,72.0,10.00,9.0,2019-01-07 12:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T19:53:00,FM-15,343.0,52.0,0.0,-0.01,75.0,10.00,5.0,2019-01-07 13:53:00-06:00,T,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T20:31:00,FM-16,343.0,52.0,0.0,-0.01,75.0,10.00,9.0,2019-01-07 14:31:00-06:00,0.01,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T20:50:00,FM-16,343.0,52.0,0.0,-0.01,72.0,10.00,9.0,2019-01-07 14:50:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T20:53:00,FM-15,343.0,52.0,0.0,0.01,75.0,10.00,9.0,2019-01-07 14:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T21:53:00,FM-15,343.0,52.0,0.0,0.01,75.0,10.00,10.0,2019-01-07 15:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T22:34:00,FM-16,343.0,52.0,0.0,0.01,78.0,10.00,10.0,2019-01-07 16:34:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T22:51:00,FM-16,343.0,52.0,0.0,0.01,77.0,10.00,9.0,2019-01-07 16:51:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T22:53:00,FM-15,343.0,52.0,0.0,0.01,78.0,10.00,9.0,2019-01-07 16:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-07T23:53:00,FM-15,343.0,52.0,0.0,-0.01,78.0,10.00,8.0,2019-01-07 17:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T00:00:00,SOD,343.0,52.0,0.0,-0.01,78.0,10.00,8.0,2019-01-07 18:00:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T00:53:00,FM-15,343.0,52.0,0.0,-0.01,78.0,10.00,8.0,2019-01-07 18:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T01:53:00,FM-15,343.0,52.0,0.0,-0.01,81.0,10.00,8.0,2019-01-07 19:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T02:53:00,FM-15,343.0,53.0,0.0,0.01,84.0,10.00,7.0,2019-01-07 20:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T03:53:00,FM-15,343.0,53.0,0.0,0.01,84.0,10.00,3.0,2019-01-07 21:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T04:53:00,FM-15,343.0,53.0,0.0,0.01,84.0,10.00,8.0,2019-01-07 22:53:00-06:00,0.00,0.0004166666666666667,0.0010833333333333333
USW00093862,2019-01-08T05:53:00,FM-15,343.0,54.0,0.0,0.01,83.0,10.00,7.0,2019-01-07 23:53:00-06:00,0.00,0.0004166666666666667,0.001
USW00093862,2019-01-08T06:34:00,FM-16,343.0,54.0,0.0,0.01,83.0,10.00,7.0,2019-01-08 00:34:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T06:48:00,FM-16,343.0,54.0,0.0,0.01,82.0,10.00,7.0,2019-01-08 00:48:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T06:51:00,FM-16,343.0,54.0,0.0,0.01,82.0,10.00,7.0,2019-01-08 00:51:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T06:53:00,FM-15,343.0,54.0,0.0,0.01,83.0,10.00,6.0,2019-01-08 00:53:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T07:12:00,FM-16,343.0,54.0,0.0,0.01,87.0,10.00,5.0,2019-01-08 01:12:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T07:49:00,FM-16,343.0,54.0,0.0,0.01,82.0,10.00,6.0,2019-01-08 01:49:00-06:00,0.00,0.0004166666666666667,0.0009166666666666666
USW00093862,2019-01-08T07:53:00,FM-15,343.0,54.0,0.0,0.01,83.0,10.00,5.0,2019-01-08 01:53:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T08:43:00,FM-16,343.0,55.0,0.0,0.01,81.0,10.00,7.0,2019-01-08 02:43:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T08:53:00,FM-15,343.0,55.0,0.0,0.03,78.0,10.00,8.0,2019-01-08 02:53:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T09:22:00,FM-16,343.0,55.0,0.0,0.03,78.0,10.00,9.0,2019-01-08 03:22:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T09:53:00,FM-15,343.0,55.0,0.0,0.03,76.0,10.00,6.0,2019-01-08 03:53:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T10:53:00,FM-15,343.0,54.0,0.0,0.03,65.0,10.00,8.0,2019-01-08 04:53:00-06:00,0.00,0.0,0.0009166666666666666
USW00093862,2019-01-08T11:02:00,FM-16,343.0,54.0,0.0,0.03,65.0,10.00,9.0,2019-01-08 05:02:00-06:00,0.00,0.0,0.00075
USW00093862,2019-01-08T11:53:00,FM-15,343.0,53.0,0.0,-0.01,61.0,10.00,7.0,2019-01-08 05:53:00-06:00,0.00,0.0,0.0005833333333333334
USW00093862,2019-01-08T12:53:00,FM-15,343.0,51.0,0.0,-0.01,55.0,10.00,7.0,2019-01-08 06:53:00-06:00,0.00,0.0,0.0004166666666666667
USW00093862,2019-01-08T13:53:00,FM-15,343.0,50.0,0.0,-0.01,53.0,10.00,7.0,2019-01-08 07:53:00-06:00,0.00,0.0,0.00025
USW00093862,2019-01-08T14:53:00,FM-15,343.0,45.0,0.0,0.02,41.0,9.00,8.0,2019-01-08 08:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T15:53:00,FM-15,343.0,41.0,0.0,0.02,38.0,9.00,5.0,2019-01-08 09:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T16:53:00,FM-15,343.0,41.0,0.0,0.02,40.0,9.00,3.0,2019-01-08 10:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T17:53:00,FM-15,343.0,40.0,0.0,0.02,43.0,9.00,8.0,2019-01-08 11:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T18:53:00,FM-15,343.0,34.0,0.0,0.02,39.0,10.00,8.0,2019-01-08 12:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T19:53:00,FM-15,343.0,30.0,0.0,0.02,36.0,10.00,7.0,2019-01-08 13:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T20:53:00,FM-15,343.0,30.0,0.0,0.08,40.0,10.00,9.0,2019-01-08 14:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T21:53:00,FM-15,343.0,30.0,0.0,0.08,41.0,10.00,10.0,2019-01-08 15:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T22:53:00,FM-15,343.0,31.0,0.0,0.08,48.0,10.00,7.0,2019-01-08 16:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-08T23:53:00,FM-15,343.0,30.0,0.0,0.04,48.0,10.00,10.0,2019-01-08 17:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-09T00:00:00,SOD,343.0,30.0,0.0,0.04,48.0,10.00,10.0,2019-01-08 18:00:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-09T00:53:00,FM-15,343.0,28.0,0.0,0.04,48.0,10.00,11.0,2019-01-08 18:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-09T01:53:00,FM-15,343.0,26.0,0.0,0.04,46.0,10.00,10.0,2019-01-08 19:53:00-06:00,0.00,0.0,8.333333333333333e-05
USW00093862,2019-01-09T02:53:00,FM-15,343.0,24.0,0.0,0.03,42.0,10.00,8.0,2019-01-08 20:53:00-06:00,0.00,0.0,8.333333333333333e-05
